chunk_id,sum_nats,n_bytes
span_00807,530.112183,800
span_00808,616.644104,800
span_00809,629.461609,800
span_00810,608.703613,800
span_00811,484.155884,800
span_00812,602.307983,800
span_00813,533.473633,800
span_00814,595.639648,800
span_00815,597.050049,800
span_00816,587.135010,800
span_00817,705.470886,800
span_00818,641.995728,800
span_00819,553.826599,800
span_00820,596.900635,800
span_00821,695.824829,800
span_00822,692.992859,800
span_00823,466.496338,800
span_00824,500.416077,800
span_00825,634.086182,800
span_00826,588.343262,800
span_00827,582.029358,800
span_00828,466.139099,800
span_00829,615.038513,800
span_00830,436.833252,800
span_00831,482.526001,800
span_00832,430.324005,800
span_00833,417.787781,800
span_00834,470.610260,800
span_00835,433.547241,800
span_00836,458.920532,800
span_00837,542.897705,800
span_00838,447.231201,800
span_00839,450.078064,800
span_00840,491.867279,800
span_00841,760.183716,800
span_00842,885.052185,800
span_00843,530.540833,800
span_00844,482.413818,800
span_00845,465.505066,800
span_00846,466.483337,800
span_00847,428.249634,800
span_00848,512.501587,800
span_00849,520.796387,800
span_00850,747.273926,800
span_00851,685.858887,800
span_00852,672.565613,800
span_00853,698.033203,800
span_00854,820.312378,800
span_00855,702.221802,800
span_00856,724.259644,800
span_00857,816.514832,800
span_00858,879.352173,800
span_00859,912.080078,800
span_00860,856.726440,800
span_00861,892.871826,800
span_00862,712.642944,800
span_00863,658.506470,800
span_00864,695.335205,801
span_00865,647.319336,800
span_00866,770.991211,800
span_00867,729.735107,800
span_00868,556.146729,800
span_00869,650.612122,800
span_00870,756.533142,800
span_00871,712.538574,800
span_00872,744.858398,800
span_00873,572.111572,800
span_00874,565.063110,800
span_00875,600.110779,800
span_00876,630.562439,800
span_00877,403.466431,800
span_00878,484.483093,800
span_00879,485.286407,800
span_00880,502.199768,800
span_00881,479.427277,800
span_00882,468.691223,800
span_00883,417.483978,800
span_00884,553.618347,800
span_00885,594.419067,800
span_00886,560.414001,800
span_00887,486.947083,802
span_00888,456.359802,800
span_00889,533.583130,800
span_00890,601.325012,800
span_00891,670.265259,800
span_00892,576.633423,800
span_00893,531.837891,800
span_00894,539.348755,800
span_00895,551.506165,800
span_00896,664.645203,800
span_00897,608.669250,800
span_00898,494.711853,800
span_00899,507.891388,800
span_00900,483.599426,800
span_00901,556.133667,800
span_00902,533.828369,800
span_00903,608.472412,800
span_00904,542.660522,800
span_00905,530.214050,800
span_00906,597.822876,800
span_00907,569.881348,800
span_00908,570.595764,801
span_00909,675.019531,800
span_00910,514.402832,800
span_00911,525.654541,800
span_00912,680.060852,800
span_00913,603.758423,800
span_00914,558.844482,800
span_00915,637.472900,800
span_00916,585.375732,800
span_00917,513.688232,800
span_00918,489.201172,800
span_00919,551.346130,800
span_00920,517.972168,800
span_00921,450.682800,800
span_00922,464.113068,800
span_00923,611.715393,800
span_00924,703.786133,800
span_00925,722.378418,800
span_00926,749.967468,800
span_00927,746.292603,800
span_00928,740.148254,800
span_00929,752.601074,800
span_00930,809.326050,800
span_00931,632.352417,800
span_00932,386.194031,800
span_00933,538.116577,800
span_00934,480.690674,800
span_00935,440.504333,800
span_00936,545.424683,800
span_00937,404.911133,800
span_00938,482.299622,800
span_00939,529.408936,800
span_00940,471.765259,800
span_00941,489.848602,800
span_00942,567.061890,800
span_00943,463.354523,800
span_00944,456.613220,800
span_00945,504.135559,800
span_00946,452.033234,800
span_00947,491.713562,800
span_00948,395.961609,800
span_00949,404.791687,800
span_00950,505.798401,800
span_00951,436.548157,800
span_00952,480.907288,800
span_00953,559.839966,800
span_00954,646.241272,800
span_00955,619.197937,800
span_00956,740.950439,801
span_00957,606.042175,800
span_00958,726.237366,800
span_00959,689.544678,800
span_00960,618.226746,800
span_00961,643.278748,800
span_00962,579.333557,800
span_00963,846.948608,800
span_00964,683.145630,800
span_00965,572.046448,800
span_00966,630.246826,800
span_00967,530.968994,800
span_00968,486.332184,800
span_00969,661.400024,800
span_00970,509.189819,800
span_00971,389.167297,800
span_00972,606.521973,800
span_00973,528.158386,800
span_00974,449.033142,800
